"ID"	"VAR00"	"VAR00_1"	"VAR01"	"VAR02"	"VAR03"	"VAR03_1"	"VAR04_1"	"VAR04_2"	"VAR04_3"	"VAR04_4"	"VAR04_5"	"VAR04_6"	"VAR04_7"	"VAR04_8"	"VAR04_9"	"VAR04_10"	"VAR04_11"	"VAR04_12"	"VAR04_13"	"VAR04_14"	"VAR04_15"	"VAR04_16"	"VAR05_1"	"VAR05_2"	"VAR05_3"	"VAR05_4"	"VAR05_5"	"VAR05_6"	"VAR05_7"	"VAR06_1"	"VAR06_2"	"VAR06_3"	"VAR06_4"	"VAR06_5"	"VAR06_6"	"VAR07_1"	"VAR07_2"	"VAR07_3"	"VAR07_4"	"VAR07_5"	"VAR07_6"	"VAR07_7"	"VAR07_8"	"VAR07_9"	"VAR08_1"	"VAR08_2"	"VAR08_3"	"VAR08_4"	"VAR08_5"	"VAR08_6"	"VAR09_1"	"VAR10"	"VAR11"	"VAR12"	"VAR12_1"	"VAR13"	"VAR14"	"VAR14_1"	"VAR15"	"VAR16"	"VAR17"	"VAR18"
433	4	""	1	1	2	""	4	3	4	4	6	5	5	5	6	2	6	6	6	5	5	5	5	5	5	5	5	5	5	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	5	70	1	11	""	3	6	""	1	0	1	0
434	4	""	1	1	2	""	4	6	4	6	6	5	5	5	6	2	6	6	4	5	5	5	5	5	5	5	5	5	5	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	4	4	2	2	2	4	5	68	2	11	""	3	5	""	2	0	1	0
435	4	""	1	1	2	""	5	6	6	4	6	5	5	5	6	2	6	6	6	5	5	5	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	5	71	1	11	""	4	5	""	2	0	1	0
436	2	""	5	1	3	""	2	4	2	5	6	5	5	5	6	6	6	5	5	5	5	2	5	5	5	5	5	5	4	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	4	2	1	1	1	4	80	1	1	""	7	2	""	30	0	2	0
437	2	""	5	1	3	""	2	4	4	5	6	5	5	5	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	4	75	2	1	""	7	2	""	30	0	2	0
438	7	""	5	20	1	""	5	5	5	5	5	4	5	5	5	5	5	3	5	5	5	5	4	4	4	5	5	4	4	2	2	2	4	3	4	2	2	1	3	1	1	1	4	4	3	3	3	4	3	4	5	23	2	1	""	5	5	""	10	0	2	0
439	7	""	5	37	4	""	5	6	4	5	6	5	6	5	5	6	4	5	6	4	4	4	5	5	5	5	5	5	5	2	2	4	5	2	2	1	1	1	1	1	1	4	5	5	2	2	2	2	2	2	5	24	2	1	""	2	5	""	3	3	3	0
440	7	""	5	2	4	""	5	5	5	5	5	5	4	4	3	3	4	4	4	2	4	3	5	5	5	5	5	5	4	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	4	4	4	2	2	5	63	2	1	""	4	3	""	5	5	1	0
441	11	"Oslo"	2	3	4	""	5	4	5	5	4	5	4	4	4	5	4	3	3	4	4	3	4	4	5	5	5	5	5	4	5	4	4	5	4	3	2	3	3	4	3	4	4	3	4	4	4	4	3	3	5	64	1	1	""	4	3	""	9	9	4	2
442	11	"Falun"	1	5	7	"Music festival"	4	6	5	6	6	4	5	5	6	6	4	6	6	5	5	5	5	5	5	4	4	5	5	2	2	4	4	1	5	2	2	1	1	1	1	2	1	1	4	2	4	1	1	1	5	32	1	12	"Australia"	4	5	""	5	0	1	0
443	11	"Falun"	1	5	7	"Sabaton"	6	6	5	6	5	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	2	1	1	1	5	50	1	12	"Australia"	4	3	""	5	3	2	0
444	1	""	1	4	2	""	4	5	4	5	4	4	4	4	4	4	4	6	6	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	35	1	9	""	8	4	""	5	0	3	1
445	1	""	1	3	1	""	4	5	4	5	4	3	3	4	4	4	5	6	6	5	5	5	5	4	4	4	5	5	5	4	4	3	2	3	5	3	3	3	2	2	2	3	2	2	4	4	2	2	2	2	4	36	1	9	""	8	3	""	7	2	1	1
446	7	""	5	1	2	""	5	5	5	5	5	5	5	5	5	4	4	3	5	5	5	4	5	5	5	5	5	5	5	5	5	4	4	4	5	1	2	2	2	1	1	2	2	1	5	5	4	4	4	4	5	33	2	1	""	3	5	""	12	4	2	0
447	7	""	5	1	4	""	5	5	5	5	5	2	4	4	4	3	3	3	5	2	4	3	2	5	5	5	4	2	4	3	3	3	3	4	3	2	1	1	1	2	4	3	2	3	3	3	3	3	4	5	4	30	2	1	""	6	3	""	10	4	2	0
448	7	""	4	2	4	""	5	5	5	5	5	4	5	4	4	3	2	5	5	3	2	2	4	5	5	5	4	5	5	1	1	3	3	3	4	2	2	2	4	4	2	2	4	4	3	4	4	3	2	3	4	29	2	1	""	4	6	""	10	2	4	0
449	7	""	5	1	2	""	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	4	5	5	5	5	5	5	4	4	4	4	4	4	2	2	2	1	2	1	2	2	2	5	5	4	4	4	4	5	35	1	1	""	8	5	""	6	0	2	0
450	2	""	3	4	4	""	5	5	5	5	5	5	5	4	4	5	5	3	5	2	4	3	4	4	4	4	4	4	4	4	4	4	4	4	2	1	1	1	1	1	1	1	1	1	5	5	1	1	1	1	5	39	2	1	""	6	4	""	2	0	1	0
451	6	""	4	2	3	""	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	3	3	3	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	4	2	2	2	4	45	2	1	""	5	3	""	4	0	1	0
452	7	""	5	1	2	""	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	4	4	5	5	5	5	5	5	5	5	2	4	4	2	4	4	4	2	2	5	5	5	4	4	5	4	52	2	1	""	4	3	""	8	0	1	0
453	7	""	5	10	6	""	5	5	5	5	6	5	5	4	5	5	6	4	5	4	4	3	5	5	5	5	5	5	5	5	5	5	5	5	3	3	1	1	3	2	2	2	2	1	4	5	2	2	2	2	5	59	1	1	""	2	5	""	6	0	2	0
454	7	""	5	10	1	""	5	5	5	5	5	5	4	4	4	5	4	5	5	5	4	1	4	4	5	5	5	3	5	3	3	4	4	4	3	1	1	4	3	4	4	3	3	3	4	4	4	4	3	4	4	62	2	1	""	3	7	""	3	2	2	0
455	2	""	3	2	1	""	5	4	6	5	6	5	5	5	5	5	5	6	6	5	5	5	4	5	4	5	5	5	5	1	4	1	1	1	1	2	2	2	1	1	1	2	1	1	1	5	2	2	1	4	5	53	2	1	""	5	3	""	2	2	1	0
456	7	""	1	5	7	""	5	5	5	5	5	4	4	4	6	6	3	6	6	2	6	6	4	2	6	4	4	4	4	5	5	5	5	5	5	4	3	2	3	4	4	3	3	4	3	4	3	2	2	2	4	65	2	11	""	5	6	""	1	0	1	0
457	7	""	1	5	1	""	5	5	4	5	4	4	5	5	5	5	4	6	6	4	4	6	5	5	4	5	5	4	5	3	4	3	4	3	4	2	2	2	4	3	2	5	4	4	4	5	4	4	3	4	5	65	1	11	""	5	4	""	3	0	3	0
458	2	""	3	2	1	""	5	5	6	5	6	5	5	5	5	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	5	59	1	1	""	5	3	""	2	2	1	0
459	2	""	1	1	2	""	5	4	6	5	6	5	5	2	5	5	6	6	6	5	5	5	5	5	4	5	5	5	5	4	2	1	1	1	1	1	1	1	1	4	1	1	1	1	4	2	1	1	1	1	5	46	2	12	"Czech Republic"	8	5	""	2	0	3	0
460	2	""	1	1	2	""	5	4	6	5	6	5	5	2	5	5	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	5	49	1	12	"Czech Republic"	8	5	""	2	0	3	0
461	2	""	1	1	2	""	5	4	6	5	6	5	5	4	4	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	18	2	12	"Czech Republic"	8	3	""	2	0	3	0
462	7	""	5	5	1	""	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	5	35	1	1	""	6	4	""	4	3	1	0
463	2	""	1	1	2	""	5	4	6	5	6	5	5	4	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	19	2	12	"Czech Republic"	8	3	""	2	0	3	0
464	7	""	1	2	4	""	4	5	4	4	3	5	5	5	6	6	6	6	5	5	5	6	5	5	5	5	5	5	5	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	25	2	12	"Oesterreich"	3	6	""	3	0	3	0
465	7	""	1	2	1	""	5	5	6	5	6	5	5	5	5	6	6	6	6	5	5	5	5	5	5	5	5	5	5	4	4	4	5	5	4	5	5	5	5	5	5	5	5	5	4	5	4	4	2	4	5	27	2	12	"Austria"	3	6	""	4	0	4	0
466	2	""	2	1	2	""	5	5	5	5	6	5	5	5	6	6	6	6	5	5	5	5	5	5	6	2	2	3	5	4	4	4	1	1	5	1	1	1	1	1	1	4	4	4	1	5	1	1	1	4	5	39	2	2	""	8	6	""	3	0	1	0
467	7	""	3	3	4	""	5	5	6	5	5	5	4	4	4	6	6	4	6	4	4	6	4	3	4	5	4	4	4	5	5	5	5	5	5	4	4	4	4	4	4	5	5	4	5	5	4	4	4	5	5	66	2	1	""	4	5	""	7	0	1	0
468	7	""	5	31	6	""	4	4	4	4	4	4	4	4	2	2	4	2	4	4	2	2	4	2	2	2	2	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	52	1	12	"Estonia"	3	8	""	1	2	1	0
469	2	""	2	1	2	""	5	5	5	5	6	5	5	5	6	6	6	6	5	5	5	5	5	5	5	2	5	5	5	2	2	4	1	1	4	1	1	4	1	1	1	1	1	1	1	4	1	1	1	4	5	50	1	2	""	8	6	""	3	0	1	0
470	2	""	5	1	2	""	5	5	5	5	6	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1	4	1	1	1	1	1	4	1	1	4	1	2	4	1	1	1	4	5	42	2	1	""	4	5	""	5	1	2	0
471	7	""	1	5	1	""	5	5	5	5	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	3	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	4	65	1	10	""	7	7	""	10	12	3	2
472	7	""	1	5	1	""	5	5	5	5	6	5	5	5	5	5	5	6	5	5	5	6	2	2	2	3	2	2	2	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	4	4	2	2	2	2	4	64	2	10	""	7	3	""	3	0	2	0
473	7	""	1	5	1	""	5	4	5	5	4	4	5	4	4	3	4	6	4	4	4	4	5	4	4	4	4	4	4	4	4	3	4	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	35	1	10	""	3	6	""	5	4	3	0
474	2	""	5	1	2	""	5	5	5	5	6	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	2	4	1	1	4	1	1	1	1	1	1	1	1	4	1	2	4	1	1	1	4	5	45	1	1	""	4	5	""	5	2	1	0
475	7	""	1	5	1	""	5	5	5	5	6	5	5	5	6	6	3	6	5	4	4	4	5	5	5	5	5	5	5	4	4	4	4	4	5	1	1	1	1	1	2	2	2	2	2	4	2	1	1	1	5	40	2	10	""	6	6	""	2	0	2	0
476	2	""	1	1	2	""	5	5	5	5	6	5	5	5	6	5	5	6	6	5	5	4	5	5	5	5	5	5	5	4	4	4	4	4	4	2	2	2	4	1	4	4	4	4	5	5	5	2	2	2	4	62	2	12	"Finland"	3	5	""	100	0	0	0
477	7	""	5	1	2	""	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	4	5	5	5	5	5	5	5	5	5	4	4	4	5	1	1	1	1	1	1	2	2	1	4	4	4	4	4	4	5	29	1	1	""	4	5	""	8	8	2	4
478	2	""	1	1	2	""	5	5	5	5	6	5	5	5	6	5	6	6	6	5	5	5	5	5	5	5	5	5	5	4	4	4	2	2	4	2	2	2	2	2	2	2	2	2	4	4	2	2	2	2	5	35	2	12	"India"	2	5	""	2	0	1	0
479	2	""	1	1	2	""	4	4	6	5	6	5	5	5	6	5	6	6	5	5	5	5	4	4	5	5	5	5	5	5	5	5	4	5	5	2	2	2	4	4	4	2	4	4	3	5	4	4	4	5	5	39	2	2	""	8	6	""	5	1	2	0
480	9	""	5	1	3	""	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	4	4	2	2	2	2	5	32	1	1	""	6	5	""	5	2	1	0
481	7	""	5	6	1	""	6	5	5	5	6	5	5	5	5	5	6	6	6	5	5	6	5	5	5	5	5	5	5	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	57	1	1	""	4	1	""	10	0	2	0
482	7	""	4	6	4	""	5	5	5	5	5	5	5	4	5	3	3	5	5	5	6	6	5	5	5	5	5	5	5	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	1	1	1	5	54	2	1	""	6	2	""	7	0	1	0
483	2	""	2	1	2	""	5	4	4	4	6	5	5	5	6	5	6	6	5	5	5	5	5	5	5	5	5	5	5	4	4	4	2	4	4	2	2	2	4	4	4	4	4	4	2	5	2	2	2	5	5	18	2	2	""	8	3	""	3	0	2	0
484	2	""	1	1	2	""	5	4	5	5	6	5	5	5	6	5	6	6	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	2	2	2	4	4	4	4	4	4	2	5	4	2	2	5	5	19	2	2	""	8	3	""	4	0	2	0
485	2	""	1	3	3	""	4	6	4	5	6	5	5	5	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	1	4	5	2	2	2	1	1	4	4	4	3	1	4	1	1	4	4	5	18	1	11	""	5	3	""	2	0	2	0
486	7	""	5	4	1	""	5	5	5	5	5	5	2	2	4	3	2	3	4	2	4	4	4	4	5	5	5	5	5	2	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	4	2	2	1	1	5	31	2	1	""	5	5	""	5	18	0	0
487	7	""	5	1	2	""	5	5	5	5	5	5	5	3	3	3	3	6	4	1	2	2	3	2	5	4	3	3	3	3	4	2	1	1	1	3	2	2	2	3	3	3	3	2	3	4	5	5	3	3	2	20	1	1	""	4	3	""	5	0	1	0
488	2	""	1	1	3	""	4	6	4	5	6	5	5	5	6	6	6	6	6	5	5	5	2	5	2	4	4	4	5	1	1	1	1	1	1	1	4	1	1	1	1	4	4	4	2	1	1	1	1	1	5	40	2	12	"Spain"	2	6	""	4	4	1	2
489	7	""	5	1	2	""	5	5	5	5	5	5	4	4	5	5	1	4	5	5	5	2	4	5	5	5	5	5	5	5	5	4	5	5	1	1	1	1	2	1	1	1	1	1	5	5	5	5	5	5	5	65	1	1	""	2	5	""	1	0	2	0
490	7	""	5	10	2	""	5	5	5	5	5	4	5	5	5	6	5	2	5	4	2	2	5	5	5	5	5	5	5	4	2	4	5	1	5	1	1	1	1	2	1	1	1	1	4	4	4	4	5	5	4	60	1	1	""	7	5	""	5	24	3	1
491	2	""	1	1	3	""	4	4	4	5	6	5	5	5	6	6	6	6	6	5	5	5	4	5	2	5	5	5	5	1	1	1	1	1	1	1	4	2	2	2	2	2	4	4	2	2	1	1	1	1	5	40	1	12	"Spain"	2	6	""	3	2	2	0
492	2	""	1	1	3	""	4	6	4	5	6	5	5	5	6	6	6	6	6	5	5	5	4	5	2	5	5	5	5	1	1	1	1	1	1	2	4	1	1	2	2	2	4	4	1	2	1	1	1	1	5	20	2	12	"Spain"	2	3	""	3	0	2	0
493	7	""	5	2	4	""	5	5	5	5	3	5	4	4	5	5	2	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	5	5	1	1	1	2	2	1	4	4	1	5	5	5	5	5	5	5	68	1	1	""	5	4	""	8	0	2	0
494	2	""	1	1	3	""	4	6	4	4	6	5	5	5	6	6	6	6	6	5	5	5	4	5	2	5	5	5	5	2	2	2	2	2	2	2	4	2	2	2	2	2	4	4	2	2	2	2	1	1	5	19	2	12	"Spain"	2	3	""	3	0	2	0
495	2	""	2	1	2	""	4	5	4	5	6	5	5	5	6	6	6	6	5	5	5	5	5	5	5	2	5	5	5	4	4	4	4	1	4	2	2	4	1	2	2	4	1	1	4	4	1	1	1	1	5	66	2	12	"Ireland"	2	3	""	3	0	2	0
496	2	""	1	1	2	""	4	4	4	4	6	5	5	5	6	6	6	6	5	5	5	5	5	5	5	2	5	5	5	4	4	4	4	4	4	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	5	30	2	12	"Ireland"	2	3	""	3	0	5	0
497	2	""	1	1	2	""	4	6	6	5	6	5	5	5	6	6	6	6	6	5	5	5	5	5	2	2	4	4	4	5	5	5	2	4	2	2	4	4	1	2	1	1	1	1	4	4	4	4	2	2	4	34	3	12	"Australia"	1	7	""	7	0	5	15
498	2	""	1	1	2	""	4	4	4	4	6	5	5	5	6	6	6	6	6	5	5	5	4	4	2	2	4	4	4	4	4	4	4	4	2	2	4	4	2	2	2	4	4	4	4	4	4	2	2	2	4	37	2	1	""	4	6	""	6	0	3	0
499	2	""	2	1	4	""	6	4	6	4	6	4	4	5	6	6	6	6	6	4	4	3	4	4	4	5	4	4	4	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	4	4	2	2	2	4	4	25	1	12	"Austria"	4	6	""	14	10	3	10
500	2	""	5	1	4	""	4	4	4	5	4	4	4	4	6	6	6	6	6	4	2	2	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	2	4	2	23	2	12	"Austria"	4	5	""	7	0	3	0
501	2	""	1	3	4	""	5	4	5	6	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	74	2	4	""	3	6	""	5	0	5	0
502	2	""	1	3	4	""	5	5	5	6	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	74	1	4	""	3	6	""	5	0	5	0
503	2	""	5	1	2	""	5	5	5	5	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	5	71	2	1	""	4	5	""	5	0	3	0
504	2	""	5	1	2	""	5	5	5	5	6	5	5	5	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	75	1	1	""	4	5	""	4	0	3	0
505	2	""	1	1	2	""	6	5	6	6	6	5	5	5	6	6	6	6	6	4	4	4	5	5	6	5	5	6	5	1	1	4	4	1	4	1	1	1	1	1	4	1	1	1	4	4	4	4	4	4	5	24	2	10	""	8	4	""	2	0	2	0
506	2	""	1	1	2	""	6	5	6	5	6	5	5	5	6	6	6	6	6	4	4	4	5	5	6	5	5	5	5	1	1	4	4	1	1	2	2	2	1	1	1	1	1	1	4	4	4	4	2	4	5	24	1	10	""	8	4	""	2	0	2	0
507	2	""	5	1	2	""	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	2	5	5	4	5	4	5	5	5	5	4	4	4	4	1	1	1	1	1	1	1	1	1	4	4	4	4	2	2	4	46	2	1	""	8	3	""	1	10	3	0
508	2	""	5	1	2	""	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	51	1	1	""	8	7	""	0	0	3	3
509	2	""	3	1	2	""	5	4	4	5	6	5	5	5	6	6	6	6	6	5	5	6	5	5	5	6	5	5	5	4	4	4	4	4	3	2	1	1	1	1	2	2	1	1	2	2	2	2	2	1	5	39	2	10	""	5	6	""	10	10	1	0
510	2	""	3	1	2	""	5	6	5	5	6	6	6	5	6	5	6	6	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	74	2	1	""	4	5	""	3	0	1	0
511	2	""	3	1	2	""	5	6	5	5	6	5	5	5	6	5	6	6	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	74	1	1	""	4	5	""	3	0	1	0
512	2	""	3	3	4	""	6	6	6	5	5	5	5	5	3	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	24	2	3	""	8	6	""	4	0	3	0
513	2	""	5	1	2	""	4	2	4	5	5	5	5	5	4	6	6	5	5	4	4	4	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	24	2	3	""	8	5	""	7	0	3	0
514	2	""	5	1	2	""	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	24	2	3	""	8	5	""	4	0	4	0
515	2	""	3	3	4	""	5	5	5	5	4	5	5	5	5	6	6	6	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	21	2	1	""	2	3	""	4	0	1	0
516	2	""	5	4	4	""	5	4	5	5	4	5	5	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	5	21	2	1	""	2	5	""	6	0	2	0
517	2	""	5	1	4	""	6	5	6	5	5	5	5	5	5	6	6	6	6	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	23	2	1	""	4	3	""	4	0	1	0
518	2	""	5	2	4	""	5	5	5	5	5	5	5	5	5	6	6	6	5	5	5	2	5	5	5	5	5	5	5	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	4	4	2	2	4	5	25	1	1	""	5	6	""	4	0	1	0
519	2	""	5	1	4	""	5	4	5	5	4	5	5	5	5	6	6	5	5	5	5	4	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	24	2	1	""	3	5	""	5	0	1	0
520	2	""	4	1	4	""	5	4	5	5	6	5	5	5	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	26	1	1	""	3	5	""	4	2	1	0
521	2	""	5	1	4	""	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	4	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	24	2	1	""	7	5	""	5	0	1	0
522	2	""	4	1	4	""	6	5	5	5	6	5	5	5	5	5	6	6	5	5	5	4	5	5	5	5	5	5	5	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	5	28	1	1	""	7	5	""	5	2	1	0
523	2	""	5	1	4	""	6	4	5	5	5	5	5	5	4	6	6	5	5	5	5	4	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	25	2	1	""	4	5	""	4	0	1	0
524	2	""	4	1	4	""	5	4	5	5	5	5	5	5	6	6	6	5	5	5	5	2	5	5	5	5	5	5	5	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	26	2	1	""	4	5	""	3	0	1	0
525	2	""	3	1	4	""	6	5	6	5	5	5	5	5	6	6	6	5	5	5	5	3	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	25	2	1	""	5	5	""	4	0	2	0
526	2	""	4	2	4	""	6	4	5	5	5	5	5	5	5	6	6	5	5	5	5	3	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	23	2	1	""	5	5	""	3	0	2	0
527	2	""	4	1	4	""	4	4	4	5	4	5	5	5	4	6	6	4	4	5	5	3	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	22	2	1	""	5	4	""	3	0	1	0
528	2	""	4	1	2	""	5	5	5	5	5	5	5	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	24	2	1	""	5	4	""	4	0	2	0
529	2	""	5	2	4	""	5	4	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	25	2	1	""	5	3	""	3	0	2	0
530	2	""	4	2	4	""	5	5	5	5	5	5	5	5	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	24	2	1	""	3	4	""	3	0	2	0
531	2	""	5	1	2	""	5	5	5	5	6	5	5	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	4	2	2	4	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	5	24	2	1	""	4	4	""	3	0	1	0
532	9	""	2	5	4	""	3	2	4	4	2	5	5	5	4	3	4	6	4	2	4	3	5	4	4	5	5	4	4	2	2	2	4	4	4	2	2	2	2	4	2	2	2	2	2	4	2	2	2	4	5	43	1	3	""	4	5	""	4	3	1	1
533	9	""	2	3	1	""	4	2	4	5	2	6	6	4	4	6	4	4	4	4	4	4	5	5	4	4	5	4	5	4	4	4	4	4	4	2	2	2	3	4	2	2	2	4	2	4	2	4	2	4	4	23	2	1	""	5	5	""	6	2	2	1
534	2	""	2	1	2	""	4	4	4	4	6	4	4	4	6	6	6	6	4	4	4	3	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	22	1	8	""	1	3	""	3	0	3	0
535	2	""	2	1	2	""	4	4	6	5	6	4	4	5	6	6	6	6	5	5	5	3	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	22	2	8	""	1	5	""	2	0	2	0
536	2	""	2	1	2	""	5	3	5	5	6	5	5	5	6	6	6	6	5	5	5	3	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	5	22	2	8	""	2	3	""	3	0	4	0
537	2	""	5	1	4	""	5	4	5	5	6	5	5	5	6	5	6	5	5	5	5	3	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	5	52	1	1	""	7	3	""	4	3	2	0
